2019-01-03 18:27:31.758 [main] INFO  com.metadata.yg.QueueMain - PID----：17636
2019-01-03 18:27:31.770 [main] INFO  com.metadata.yg.utils.FileUtils - 文件输出目录：data1
2019-01-03 18:27:32.948 [pool-1-thread-26] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-26，消费完成，耗费时间:63 ms,消费数据长度:20
2019-01-03 18:27:32.949 [pool-1-thread-40] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-40，消费完成，耗费时间:5 ms,消费数据长度:0
2019-01-03 18:27:32.967 [pool-1-thread-31] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-31，消费完成，耗费时间:24 ms,消费数据长度:0
2019-01-03 18:27:32.967 [pool-1-thread-38] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-38，消费完成，耗费时间:74 ms,消费数据长度:46
2019-01-03 18:27:32.969 [pool-1-thread-28] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-28，消费完成，耗费时间:24 ms,消费数据长度:0
2019-01-03 18:27:32.969 [pool-1-thread-34] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-34，消费完成，耗费时间:25 ms,消费数据长度:0
2019-01-03 18:27:32.970 [pool-1-thread-26] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-26，消费完成，耗费时间:22 ms,消费数据长度:0
2019-01-03 18:27:32.970 [pool-1-thread-40] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-40，消费完成，耗费时间:21 ms,消费数据长度:0
2019-01-03 18:27:32.971 [pool-1-thread-33] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-33，消费完成，耗费时间:23 ms,消费数据长度:0
2019-01-03 18:27:32.972 [pool-1-thread-25] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-25，消费完成，耗费时间:49 ms,消费数据长度:0
2019-01-03 18:27:32.973 [pool-1-thread-27] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-27，消费完成，耗费时间:26 ms,消费数据长度:0
2019-01-03 18:27:32.974 [pool-1-thread-37] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-37，消费完成，耗费时间:93 ms,消费数据长度:89
2019-01-03 18:27:32.974 [pool-1-thread-30] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-30，消费完成，耗费时间:79 ms,消费数据长度:0
2019-01-03 18:27:32.975 [pool-1-thread-21] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-21，消费完成，耗费时间:1046 ms,消费数据长度:4
2019-01-03 18:27:32.975 [pool-1-thread-22] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-22，消费完成，耗费时间:1046 ms,消费数据长度:4
2019-01-03 18:27:32.975 [pool-1-thread-32] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-32，消费完成，耗费时间:332 ms,消费数据长度:24
2019-01-03 18:27:32.976 [pool-1-thread-29] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-29，消费完成，耗费时间:83 ms,消费数据长度:0
2019-01-03 18:27:32.976 [pool-1-thread-39] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-39，消费完成，耗费时间:760 ms,消费数据长度:1
2019-01-03 18:27:32.977 [pool-1-thread-24] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-24，消费完成，耗费时间:86 ms,消费数据长度:0
2019-01-03 18:27:32.977 [pool-1-thread-36] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-36，消费完成，耗费时间:85 ms,消费数据长度:0
2019-01-03 18:27:32.978 [pool-1-thread-23] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-23，消费完成，耗费时间:1049 ms,消费数据长度:46
2019-01-03 18:27:32.978 [pool-1-thread-35] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-35，消费完成，耗费时间:762 ms,消费数据长度:9
2019-01-03 18:27:32.979 [pool-1-thread-31] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-31，消费完成，耗费时间:12 ms,消费数据长度:0
2019-01-03 18:27:32.979 [pool-1-thread-38] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-38，消费完成，耗费时间:11 ms,消费数据长度:0
2019-01-03 18:27:32.980 [pool-1-thread-28] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-28，消费完成，耗费时间:11 ms,消费数据长度:0
2019-01-03 18:27:32.981 [pool-1-thread-34] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-34，消费完成，耗费时间:10 ms,消费数据长度:0
2019-01-03 18:27:32.981 [pool-1-thread-26] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-26，消费完成，耗费时间:11 ms,消费数据长度:0
2019-01-03 18:27:32.982 [pool-1-thread-40] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-40，消费完成，耗费时间:11 ms,消费数据长度:0
2019-01-03 18:27:32.982 [pool-1-thread-33] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-33，消费完成，耗费时间:11 ms,消费数据长度:0
2019-01-03 18:27:32.982 [pool-1-thread-25] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-25，消费完成，耗费时间:10 ms,消费数据长度:0
2019-01-03 18:27:32.983 [pool-1-thread-27] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-27，消费完成，耗费时间:10 ms,消费数据长度:0
2019-01-03 18:27:32.983 [pool-1-thread-30] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-30，消费完成，耗费时间:9 ms,消费数据长度:0
